whole_text,mentions_tesla,is_reply,is_quote,is_retweet,positive,negative,neutral,close_delta_z,volume_delta_z,price_cv,volume_cv,close_t1_z,volume_t1_z,close_t2_z,volume_t2_z,close_t3_z,volume_t3_z,close_t4_z,volume_t4_z,close_t5_z,volume_t5_z
"Panic! Government will shut down if Congress doesn't pass a funding bill! That's how most media cover it. But during previous shut downs, what terrible things happened? None! Life went on. Government demonstrated how needless most of it is. I made this video about that: Either the government should pass sensible bills that actually serve the people or shut it down!",0,0,1,0,0.0145,0.8936,0.0919,-0.251,-1.013,0.001,0.188,3.784,2.981,2.763,0.953,2.571,-0.37,2.791,-0.182,2.679,-0.844
"Delaware Valley Journal on Elon Musk's 2018 compensation package case: ""This case is a textbook example of the need to limit on how much lawyers can take from the companies they target. Businesses paid more than $529 billion in legal fees and related costs in 2022. That’s 2.1% of the U.S. gross domestic product. The problem is particularly acute in Delaware. Walter Olson, a legal scholar and senior fellow at the libertarian Cato Institute, said the current Delaware rules allow lawyers to cash in by, in essence, hiring themselves to litigate a case. “You have a system that follows sort of dubious rules … to make lawyers very rich, totally aside from whether the outcome was actually a good one for shareholders,” Olson said. Olson argued there needs to be a better way to protect shareholder rights in class-action lawsuits. “It just doesn’t seem to line up with what we would want if we were the shareholders being protected.” Source: Wow, that’s insane!",0,0,1,0,0.0195,0.6238,0.3567,2.39,0.617,0.003,0.095,-0.31,-3.127,-0.592,-3.644,-0.236,-5.234,-0.734,-4.549,-1.113,-6.067
"BREAKING: After the failure to pass the continuing resolution, Thomas Massie calls for separating each bill and voting on them each individually instead of a big combined bill. “Separate the bills and vote on them individually…Individual bills for each issue.” Great idea",0,0,1,0,0.5901,0.0269,0.383,2.232,-1.187,0.001,0.339,-0.874,-1.13,-1.896,0.032,-0.968,-1.608,-0.756,-1.716,-1.565,-1.1
"🚨 UPDATE: House GOP is splitting the spending bill into smaller pieces, allowing each piece to pass/fail individually - Punchbowl Sounds promising",0,0,1,0,0.4658,0.013,0.5211,-2.328,-2.098,0.002,0.104,0.627,-2.837,0.627,-2.597,1.639,-2.499,2.095,0.47,1.565,-3.181
"🚨🇷🇴ROMANIA’S ELECTION CHAOS: COURT CANCELS RESULTS, NATION IN TURMOIL Here’s the deal: Romania’s presidential election was rolling along until the top court threw a curveball and canceled the results, citing alleged ""Russian interference."" The shock court ruling came after a far-right NATO critic unexpectedly won the first round. President Klaus Iohannis, who was supposed to step down, is now staying put until a redo, likely in March 2025. He’s calling for the EU to get serious about protecting elections. “This stuff doesn’t come with a ‘Love, from Chaos’ label, but it’s real.” Meanwhile, pro-European parties can’t agree on forming a government, far-right groups are gaining steam, and Romania’s credit rating just took a hit. Source: Reuters How can a judge cancel an election and not be considered a dictator?",0,0,1,0,0.0427,0.2175,0.7399,-0.966,-2.357,0.001,0.392,9.493,1.541,10.079,1.054,9.809,0.116,13.643,4.303,8.921,1.552
"🚨🇩🇪CHANCELLOR CANDIDATES TERRIFIED OF AFD❗️ Robert Habeck (Green Party) chickens out of the election debate with Alice Weidel (AfD). The media pretend the AfD has no chance against the establishment - even though the AfD is catching up with the frontrunner Merz (CDU)! Wow, some politician in Germany went after 800 citizens just for posting memes!",0,0,1,0,0.0096,0.7779,0.2125,-2.029,0.046,0.002,0.412,-6.762,4.939,-5.199,2.041,-7.804,1.951,-6.02,1.106,-5.258,1.35
"🚨🧵 GOVERNMENT SHUTDOWN PREVENTION ACT THREAD 🧵🚨 Instead of a government shutdown or a bloated, pork-laden spending bill, today I will offer my Government Shutdown Prevention Act as an amendment to keep government open, while spending less. Sounds promising",0,0,1,0,0.6076,0.0131,0.3793,1.286,1.131,0.001,0.182,-0.99,-2.127,0.376,-2.265,-1.854,-0.835,-1.331,-2.17,0.195,1.496
🔴 LIVE: TERRORIST ATTACK IN GERMANY - 80 INJURED Terrible,0,0,1,0,0.0049,0.9401,0.0551,-2.529,-1.076,0.001,0.305,-1.666,0.403,-1.276,-0.17,-2.143,0.125,-2.619,-0.645,-0.887,-0.376
"🚨Sen. Chris Murphy just went on CNN and accused of ""endorsing a neo-N*zi party” over Elon’s support of German political party AfD. This is an insanely dishonest smear. Murphy went on to fearmonger about the possibility of Trump supporting neo-N*zis: ""What we know is that what Elon Musk thinks tends to eventually be what the president of the United States thinks. And if the United States takes an official position in favor of neo-N*zis in Germany. I mean, it is absolutely catastrophic."" Democrats also called Trump H*tler and Republicans n*zis for the last four years, to put this outrageous slander into perspective. What a huge liar. The AfD policies are identical to those of the US Democratic Party when Obama took office! I don’t think there is a single difference.",0,0,1,0,0.0073,0.8402,0.1525,-2.621,-2.152,0.001,0.126,-0.722,-1.847,0.595,-3.014,0.39,-4.017,-2.584,3.74,-3.67,7.037
It took over 200 years for the U.S. debt to reach $12 trillion. $12 trillion is how much we added in 4 years between 2020 and 2024. Unsustainable,0,0,1,0,0.0263,0.738,0.2357,-2.685,-2.103,0.002,0.137,-0.321,-1.94,0.544,-2.145,-0.146,-0.873,-1.182,-2.921,-0.941,-2.503
"Elon Musk, 2.5 years ago: “Victory [for 𝕏] would be that the most far-right 10% and the most far-left 10% are equally upset. I don't think this is a situation where you're going to get necessarily a lot of praise. You're just going to balance the anger.” As I said a few years ago …",0,0,1,0,0.1241,0.2439,0.632,-1.737,-2.078,0.001,0.371,0.041,-1.08,-2.96,-0.938,-2.837,-1.302,-2.35,-1.528,-1.351,-0.461
The immigration hot-button topic is the biggest DKE situation I’ve ever seen 😂,0,0,0,0,0.1013,0.5915,0.3072,2.373,0.388,0.001,0.434,1.43,0.959,1.202,1.633,0.629,0.157,0.17,-0.591,1.388,-0.01
"The United States has a severe spending problem Current national debt is now at $36 trillion and growing But for the first time in decades, there is a potential solution on the horizon Odds that will cut at least $250B in gov't spending are up to 36% and 11% to cut $1T We either fix this or go de facto bankrupt",0,0,1,0,0.0593,0.6139,0.3268,0.305,-0.26,0.001,0.264,-5.105,2.325,-5.763,3.019,-6.006,2.572,-7.287,2.712,-9.227,4.081
"Stunning Martian landscape from Gale Crater by Curiosity rover. NASA Mars will be called the “New World”, just as America was in past centuries. Such an inspiring adventure!",0,0,1,0,0.9697,0.0031,0.0272,-2.604,2.244,0.002,0.293,-2.544,2.674,-3.027,1.838,-1.969,1.576,-2.111,-0.319,-2.217,0.251
"Elon’s stance on immigration has been pretty consistent. Here’s him outlining it in 2023: This is the right position for those who want America to win. For those who want America to lose for their own personal gain, I have no respect. Zero.",0,0,1,0,0.5652,0.0227,0.4121,-0.443,0.493,0.001,0.163,-5.583,5.894,-4.818,-1.362,-4.613,-1.179,-5.292,-2.545,-3.233,-2.217
"Out of curiosity, I glanced through the legacy news today. It was misleading, depressing & reporting on what everyone already learned on 𝕏 days ago. No wonder they keep losing viewers/readers!",0,0,0,0,0.0058,0.9066,0.0876,-2.519,1.029,0.001,0.241,0.116,-0.465,0.148,0.607,-0.951,-0.323,-0.913,-0.335,-2.102,0.205
Adrian Dittmann is an IQ test. Legacy media think Dittman is me 🤣🤣,0,0,1,0,0.1887,0.329,0.4823,1.874,1.789,0.0,0.329,2.662,-2.031,1.323,-1.697,5.475,-0.658,5.107,-0.793,-0.034,-0.441
"🚨LEGACY MEDIA IN 2024: A RECORD-BREAKING FLOP Over 5 million cable TV subscribers cut the cord in the first three quarters of the year, with 2.37 million in Q1 alone. Major outlets like CNN, NBC, and Vox laid off hundreds of employees. Networks like MSNBC and USA are being spun off as cable networks lose value. Print newspapers aren’t faring any better: •The New York Times’ print circulation has plummeted to 267,600, a 13% drop. •The Wall Street Journal’s print circulation fell by 14% to 555,200. •The Los Angeles Times saw a 17% decline, down to 105,700. Turns out, preaching to empty rooms doesn’t pay the bills. We are the media. Sources: The Daily Upside, The Hill, Capitol Communicator. Legacy media is becoming something we used to use",0,0,1,0,0.0095,0.8316,0.1589,-2.26,1.74,0.001,0.168,-1.219,-1.646,-0.426,0.037,0.931,3.461,2.902,27.795,4.409,3.656
"SpaceX’s first launch of 2024 deployed our first set of Starlink sats with the Direct to Cell capability to help end cell-phone dead zones. Today, the Direct to Cell constellation is nearly 10x the size of all other operators pursuing a similar capability combined Within a few years, direct to cell capability will improve by more than an order of magnitude, due to increased satellite count and improved technology",0,0,1,0,0.8138,0.004,0.1821,0.141,-2.161,0.001,0.215,0.275,-0.753,-0.369,0.151,-0.69,-2.343,0.627,-1.333,0.647,-0.157
"Community Notes points out that JD Vance was not, in fact, born to ""immense privilege"" Community Notes wins again",0,0,1,0,0.5215,0.0357,0.4428,2.331,-0.102,0.002,0.219,1.379,-1.377,2.02,1.12,2.821,0.917,3.652,1.081,2.62,1.842
"What a year 🚀 SpaceX launched more rockets in 2024 than the entire 30 year history of the Space Shuttle program. (134 Falcon 9 and Heavy launches, shown here + 4 Starship test flights) 2024 was a great year. Many good things are coming to the world in 2025.",0,0,1,0,0.9879,0.002,0.0101,-1.445,-1.299,0.0,0.094,5.819,-0.256,7.101,-3.706,11.335,0.994,11.144,-3.603,12.539,6.332
Talk is cheap. The Conservatives had 14 years in government to launch an inquiry. The establishment has failed the victims of grooming gangs on every level. Exactly. Time for Reform.,0,0,1,0,0.0058,0.9235,0.0707,2.178,2.08,0.001,0.323,3.35,-0.062,2.621,1.063,0.302,0.586,0.699,-0.866,4.072,0.178
It is really important that more people are becoming aware of the mass rape gangs which were (and still are) allowed to operate in the UK. The first time we interviewed a survivor I tried my best to get the mainstream media to talk more about it to no avail. If you want to know more about it you can watch our interviews with survivors and also a policewoman whistleblower here: Yet more shameful conduct by the legacy media,0,0,1,0,0.0155,0.7821,0.2024,2.203,2.332,0.002,0.355,-1.088,0.712,-0.826,-0.968,-1.525,-0.367,-1.368,-1.307,-1.577,-1.608
"ELON: SHALLOW EMPATHY ALLOWS CRIMINALS TO HURT MORE PEOPLE “What I see is what I call shallow empathy. People have empathy for the criminals, but not empathy for the victims of the criminals. I believe one should have deep empathy and ask, what is the greater good for society? Is it better to incarcerate violent criminals, and prevent them from hurting people, or to let them loose and allow those people to be hurt? I think the latter is much worse.” Source: Interview with Tucker Carlson, October 2024 Deep empathy, not shallow empathy",0,0,1,0,0.011,0.7919,0.1971,1.996,-2.036,0.001,0.33,-3.083,0.069,-2.219,3.768,-3.01,0.815,-2.679,-1.169,0.243,-0.526
"ADMIN POST. The UK legacy media are having a meltdown. And of course it's all ""far right"" and ""conspiracy theory"" jibes. They just don't get it do they? Those buzzwords hold no meaning anymore. We are the media now. This is the same media that hid the fact that a quarter million little girls were – still are – being systematically raped by migrant gangs in Britain. They are beneath contempt. Despicable human beings.",0,0,1,0,0.0068,0.9241,0.0691,-0.11,-1.852,0.001,0.326,-1.801,0.291,-1.555,-0.877,-0.671,0.076,-0.548,-0.81,0.828,-0.79
"Two Tier Keir No justice for severe, violent crimes, but prison for social media posts",0,0,0,0,0.0074,0.8495,0.1432,-1.019,-0.458,0.001,0.222,0.922,-1.197,-0.721,-1.131,-0.219,-0.985,0.634,-1.975,-1.087,-1.615
British police were called to a house after a neighbor heard screams. They found a young girl n*ked & drunk with 7 Pakistani men. They arrested the girl for being drunk & convicted her. They reportedly didn’t even question the men. Just absolutely unreal. State-sponsored evil,0,0,1,0,0.0049,0.8703,0.1248,-0.887,-1.676,0.001,0.169,2.645,3.001,0.11,0.343,-1.011,0.08,-2.597,1.373,-3.537,0.188
“There is a reason for the 1st Amendment. People came from countries where they could not speak freely - where saying certain things would get you thrown in prison.” — Elon Musk The founders of America had great wisdom,0,0,1,0,0.3579,0.0815,0.5606,-2.374,0.627,0.001,0.218,0.786,2.117,1.473,-0.602,1.262,1.227,1.512,0.281,0.576,1.321
BREAKING: 𝕏 is the #1 app for over 140 countries. No other media or platform has the reach of 𝕏. This platform is the top source for news on Earth,0,0,1,0,0.9293,0.0031,0.0677,0.873,-0.515,0.001,0.253,-1.245,-1.293,-0.985,-0.836,0.798,0.651,1.485,-1.565,1.519,-0.974
Trump won. Trudeau resigned. Keir Starmer got exposed. Nayib Bukele cut crime by 95% in El Salvador. Javier Milei created the first surplus since 2008 in Argentina. Masculinity is back. Great men are ascendant. And just in time. We’re going to need them. 2025 is looking good 🔥 🚀 😎,0,0,1,0,0.8882,0.0145,0.0973,-1.889,-0.014,0.001,0.115,-4.66,5.705,-7.952,5.302,-10.414,15.474,-9.962,1.994,-6.691,3.881
We will not be invaded. We will not be overrun. We will not be ruled by others. We will not be conquered. There's a new light over the world. Happy Certification Day! 🇺🇸 Home of the Free 🇺🇸 🇺🇸 Land of the Brave 🇺🇸,0,0,1,0,0.9307,0.0061,0.0632,-2.716,2.441,0.002,0.507,-0.9,0.466,-0.815,-0.845,-0.683,-0.341,-0.301,-0.247,-0.67,-0.498
Norwegian PM sits down with Bill Gates to warn against Elon Musk interfering in other countries. You can't make this shit up. What is irony?,0,0,1,0,0.016,0.7769,0.2071,-2.674,1.879,0.001,0.684,-3.341,4.704,-4.281,2.035,-4.314,1.937,-5.17,1.572,-4.182,2.562
"Greenland is beautiful!!! 🇬🇱 If the people of Greenland want to be part of America, which I hope they do, they would be most welcome! 🇺🇸 🇬🇱",0,0,1,0,0.9788,0.0033,0.0178,2.307,-1.052,0.001,0.352,0.444,0.072,-0.33,-0.509,-1.103,-0.798,-1.924,-0.822,-2.959,-0.426
Ever heard of Christianphobia? Sikhphobia? Hinduphobia? Me neither. Interesting isn’t it. Good point. Why is that?,0,0,1,0,0.197,0.3301,0.4729,2.21,-0.909,0.003,0.148,-0.569,-1.455,-0.9,-1.688,-0.501,-2.894,0.042,-3.407,0.44,-1.985
Keir Starmer is making it compulsory (3-line whip) for Labour MPs to vote AGAINST a national inquiry and will eject them from the Parliamentary party if they don’t comply Today is a judgement day for Labour. We’ll see who is on the right side of history. I won’t hold my breath. Unbelievable. Starmer must go.,0,0,1,0,0.0163,0.7489,0.2348,1.612,0.368,0.001,0.35,-0.45,-0.58,1.984,5.051,1.889,2.246,0.324,0.341,-0.864,1.372
"Morgen ist es soweit! Am morgigen Donnerstag ab 19 Uhr findet der angekündigte Space mit Elon Musk und mir auf X statt. Only 1 day to go: On January 9th at 1pm EST, the announced Space with Elon Musk and me will go live on X. Discussion with leader and possible Chancellor of Germany tomorrow",0,0,1,0,0.6803,0.0048,0.3148,-2.238,-2.375,0.001,0.312,-0.764,-0.786,-3.673,4.865,-4.566,4.066,-5.198,2.42,-6.068,3.533
